,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
2019-06-17,6,2019-06-17,32.32857142857143,53.50714285714286,59.642857142857146,1006.25,139.28571428571428,2.8214285714285716,396.64285714285717,480.07142857142856,168.64285714285714
2019-06-18,6,2019-06-18,32.24285714285714,45.67142857142857,57.07142857142857,1006.3357142857143,105.78571428571429,3.2857142857142856,458.85714285714283,493.57142857142856,145.14285714285714
2019-06-19,6,2019-06-19,31.650000000000002,55.978571428571435,59.92857142857143,1005.1928571428572,114.64285714285714,1.1500000000000001,160.78571428571428,294.5,205.78571428571428
2019-06-20,6,2019-06-20,32.142857142857146,53.93571428571429,58.785714285714285,1005.1214285714286,175.07142857142858,1.2714285714285716,344.7142857142857,453.0,202.57142857142858
2019-06-21,6,2019-06-21,31.885714285714283,51.90714285714286,60.142857142857146,1004.8000000000001,202.21428571428572,2.6571428571428575,385.57142857142856,474.85714285714283,168.64285714285714
2019-06-22,6,2019-06-22,31.835714285714285,50.50714285714286,61.57142857142857,1003.9928571428571,248.85714285714286,2.507142857142857,309.64285714285717,444.64285714285717,188.0
2019-06-23,6,2019-06-23,31.55,50.042857142857144,62.92857142857143,1004.657142857143,251.85714285714286,3.0214285714285714,410.7142857142857,481.2142857142857,144.42857142857142
2019-06-24,6,2019-06-24,31.135714285714283,56.364285714285714,63.5,1006.2357142857143,253.78571428571428,3.692857142857143,235.64285714285714,371.2857142857143,204.35714285714286
2019-06-25,6,2019-06-25,30.821428571428573,61.800000000000004,65.35714285714286,1006.0,250.5,3.5214285714285714,349.64285714285717,460.35714285714283,165.28571428571428
2019-06-26,6,2019-06-26,29.714285714285715,65.25714285714285,69.85714285714286,1004.3000000000001,238.07142857142858,3.9071428571428575,158.5,348.2857142857143,209.64285714285714
2019-06-27,6,2019-06-27,28.285714285714285,66.81428571428572,75.64285714285714,1003.6285714285714,233.57142857142858,5.1000000000000005,115.07142857142857,286.35714285714283,195.42857142857142
2019-06-28,6,2019-06-28,29.99285714285714,63.07857142857143,68.92857142857143,1003.9142857142857,239.71428571428572,6.214285714285714,21.214285714285715,178.21428571428572,164.57142857142858
2019-06-29,6,2019-06-29,28.52857142857143,67.14285714285714,77.21428571428571,1003.4428571428572,234.0,5.55,18.357142857142858,198.64285714285714,190.64285714285714
2019-06-30,6,2019-06-30,28.292857142857144,67.52142857142857,79.92857142857143,1002.0,225.0,6.507142857142857,50.785714285714285,298.42857142857144,268.57142857142856
2019-07-01,7,2019-07-01,25.99285714285714,67.51428571428572,86.5,1002.842857142857,155.5,4.2,0.0,81.21428571428571,81.21428571428571
2019-07-02,7,2019-07-02,26.342857142857145,63.07142857142857,81.71428571428571,1006.4571428571428,151.64285714285714,2.8285714285714287,33.785714285714285,279.14285714285717,266.7142857142857
2019-07-03,7,2019-07-03,30.77857142857143,53.6,62.357142857142854,1007.3571428571429,174.35714285714286,2.4714285714285715,470.35714285714283,467.85714285714283,146.0
2019-07-04,7,2019-07-04,30.985714285714288,55.25,59.357142857142854,1007.5857142857143,197.14285714285714,2.5714285714285716,428.57142857142856,468.7857142857143,130.57142857142858
2019-07-05,7,2019-07-05,30.414285714285715,53.107142857142854,62.214285714285715,1005.9714285714286,250.5,2.8000000000000003,429.92857142857144,489.2142857142857,164.71428571428572
2019-07-06,7,2019-07-06,30.014285714285712,56.85,66.0,1005.4428571428572,253.35714285714286,3.5500000000000003,388.35714285714283,468.42857142857144,169.57142857142858
2019-07-07,7,2019-07-07,30.464285714285715,56.92857142857143,63.714285714285715,1006.5500000000001,235.28571428571428,3.0214285714285714,390.7142857142857,462.07142857142856,157.0
2019-07-08,7,2019-07-08,30.385714285714283,55.885714285714286,65.57142857142857,1007.3785714285714,245.64285714285714,4.128571428571428,405.14285714285717,467.2857142857143,154.92857142857142
2019-07-09,7,2019-07-09,30.364285714285717,52.99285714285714,65.0,1006.75,246.07142857142858,4.871428571428572,400.35714285714283,474.64285714285717,181.07142857142858
2019-07-10,7,2019-07-10,30.407142857142855,51.528571428571425,66.0,1007.5642857142857,240.14285714285714,4.5928571428571425,482.35714285714283,501.2142857142857,125.28571428571429
2019-07-11,7,2019-07-11,31.00714285714286,50.58571428571429,62.357142857142854,1008.7857142857143,215.0,2.685714285714286,489.85714285714283,499.42857142857144,115.57142857142857
2019-07-12,7,2019-07-12,31.364285714285717,53.449999999999996,61.857142857142854,1007.2642857142857,163.57142857142858,1.092857142857143,251.21428571428572,399.14285714285717,215.42857142857142
2019-07-13,7,2019-07-13,30.95,51.55714285714286,61.642857142857146,1005.4928571428571,268.42857142857144,2.357142857142857,464.85714285714283,494.14285714285717,138.0
2019-07-14,7,2019-07-14,30.185714285714287,56.68571428571429,65.28571428571429,1004.0071428571429,244.21428571428572,2.8000000000000003,262.7857142857143,400.2142857142857,177.14285714285714
2019-07-15,7,2019-07-15,28.678571428571427,60.80714285714286,69.07142857142857,1003.2571428571429,265.14285714285717,1.8,0.0,168.21428571428572,168.21428571428572
2019-07-16,7,2019-07-16,27.07857142857143,62.728571428571435,75.78571428571429,1000.2142857142857,291.2142857142857,2.685714285714286,0.0,164.0,164.0
2019-07-17,7,2019-07-17,27.464285714285715,66.78571428571429,79.64285714285714,998.9,236.21428571428572,7.357142857142857,31.142857142857142,271.14285714285717,246.5
2019-07-18,7,2019-07-18,28.97142857142857,63.464285714285715,73.92857142857143,1002.25,227.28571428571428,9.671428571428573,68.85714285714286,270.7857142857143,205.71428571428572
2019-07-19,7,2019-07-19,30.314285714285713,59.92142857142857,69.28571428571429,1004.9428571428572,250.0,6.007142857142857,322.64285714285717,438.64285714285717,180.0
2019-07-20,7,2019-07-20,30.314285714285713,57.83571428571429,66.35714285714286,1006.1428571428571,271.7857142857143,3.792857142857143,344.64285714285717,459.5,190.5
2019-07-21,7,2019-07-21,29.985714285714288,60.33571428571429,67.42857142857143,1005.3142857142857,248.0,3.057142857142857,156.92857142857142,372.5,230.57142857142858
2019-07-22,7,2019-07-22,30.25714285714286,61.24285714285714,64.78571428571429,1004.157142857143,193.71428571428572,2.6571428571428575,148.71428571428572,326.42857142857144,196.5
2019-07-23,7,2019-07-23,29.478571428571428,59.65,66.42857142857143,1004.2357142857143,245.07142857142858,3.1214285714285714,86.5,367.35714285714283,305.2857142857143
2019-07-24,7,2019-07-24,29.942857142857143,59.021428571428565,66.28571428571429,1005.4642857142857,293.92857142857144,3.1714285714285713,244.42857142857142,411.85714285714283,204.28571428571428
2019-07-25,7,2019-07-25,29.857142857142858,58.621428571428574,67.71428571428571,1006.6714285714286,270.2857142857143,3.9,265.7142857142857,437.7857142857143,215.71428571428572
2019-07-26,7,2019-07-26,29.907142857142855,59.871428571428574,67.57142857142857,1005.5642857142857,263.7142857142857,3.435714285714286,334.57142857142856,458.2857142857143,210.42857142857142
2019-07-27,7,2019-07-27,29.599999999999998,61.01428571428572,65.92857142857143,1004.9,248.35714285714286,2.3785714285714286,20.928571428571427,236.57142857142858,219.64285714285714
2019-07-28,7,2019-07-28,27.985714285714288,63.792857142857144,73.92857142857143,1005.4714285714286,199.71428571428572,4.0928571428571425,16.928571428571427,233.0,216.21428571428572
2019-07-29,7,2019-07-29,28.521428571428572,61.542857142857144,70.71428571428571,1005.8000000000001,209.64285714285714,4.271428571428571,117.57142857142857,344.64285714285717,237.28571428571428
2019-07-30,7,2019-07-30,28.5,58.57142857142857,68.21428571428571,1004.7285714285715,207.5,2.607142857142857,72.64285714285714,310.7857142857143,252.64285714285714
2019-07-31,7,2019-07-31,29.814285714285713,59.464285714285715,66.78571428571429,1004.4142857142857,229.42857142857142,5.1000000000000005,177.35714285714286,395.5,243.57142857142858
2019-08-01,8,2019-08-01,29.435714285714287,61.44285714285714,71.64285714285714,1004.9714285714286,241.57142857142858,6.142857142857143,120.5,357.14285714285717,251.0
2019-08-02,8,2019-08-02,28.32857142857143,63.17857142857143,75.64285714285714,1003.9,256.07142857142856,5.3,10.071428571428571,149.5,140.71428571428572
2019-08-03,8,2019-08-03,26.585714285714285,66.77142857142857,85.28571428571429,1002.2071428571428,232.42857142857142,6.421428571428572,1.0,115.28571428571429,114.78571428571429
2019-08-04,8,2019-08-04,26.457142857142856,68.29285714285714,87.35714285714286,1000.4499999999999,236.35714285714286,6.642857142857143,14.642857142857142,314.7857142857143,301.7857142857143
2019-08-05,8,2019-08-05,27.37857142857143,68.25,82.92857142857143,1000.3785714285714,247.42857142857142,3.8714285714285714,123.5,367.5,249.92857142857142
2019-08-06,8,2019-08-06,27.271428571428572,69.92857142857143,84.5,998.9285714285714,228.0,7.114285714285714,51.214285714285715,334.2142857142857,286.85714285714283
2019-08-07,8,2019-08-07,28.57857142857143,68.1,77.85714285714286,997.3928571428571,228.92857142857142,8.528571428571428,11.928571428571429,155.92857142857142,147.28571428571428
2019-08-08,8,2019-08-08,29.07857142857143,67.77142857142857,75.5,998.3857142857142,226.35714285714286,11.307142857142859,12.785714285714286,148.85714285714286,142.71428571428572
2019-08-09,8,2019-08-09,28.635714285714283,67.78571428571429,76.5,1001.7357142857143,226.07142857142858,10.521428571428572,0.0,105.07142857142857,105.07142857142857
2019-08-10,8,2019-08-10,29.192857142857143,60.75,72.85714285714286,1004.3357142857143,231.21428571428572,9.05,123.64285714285714,327.85714285714283,230.0
2019-08-11,8,2019-08-11,29.771428571428572,55.91428571428571,70.0,1004.5285714285714,245.0,8.507142857142856,261.7142857142857,399.92857142857144,210.57142857142858
2019-08-12,8,2019-08-12,29.807142857142857,57.792857142857144,69.78571428571429,1004.7928571428572,249.64285714285714,7.714285714285714,165.07142857142858,365.14285714285717,250.78571428571428
2019-08-13,8,2019-08-13,29.728571428571428,60.4,71.28571428571429,1005.1428571428571,245.5,8.02142857142857,29.142857142857142,227.92857142857142,201.07142857142858
2019-08-14,8,2019-08-14,29.62142857142857,58.24285714285714,72.57142857142857,1004.7428571428571,245.5,7.064285714285715,214.57142857142858,413.64285714285717,226.21428571428572
2019-08-15,8,2019-08-15,29.435714285714287,53.449999999999996,73.14285714285714,1005.3857142857142,242.14285714285714,7.1571428571428575,7.785714285714286,236.78571428571428,233.42857142857142
2019-08-16,8,2019-08-16,29.721428571428568,51.021428571428565,71.5,1006.1285714285714,247.35714285714286,6.464285714285714,443.57142857142856,496.2142857142857,153.5
2019-08-17,8,2019-08-17,29.67142857142857,52.878571428571426,70.85714285714286,1006.4785714285715,262.2142857142857,4.935714285714285,265.2142857142857,430.0,218.21428571428572
2019-08-18,8,2019-08-18,29.571428571428573,54.285714285714285,71.57142857142857,1005.6,268.42857142857144,4.428571428571429,360.7142857142857,471.07142857142856,183.78571428571428
2019-08-19,8,2019-08-19,29.678571428571427,52.964285714285715,70.71428571428571,1004.0642857142857,269.5,3.664285714285714,265.35714285714283,412.35714285714283,206.71428571428572
2019-08-20,8,2019-08-20,29.857142857142858,53.864285714285714,69.21428571428571,1003.9499999999999,262.5,4.142857142857143,286.0,446.92857142857144,199.71428571428572
2019-08-21,8,2019-08-21,29.442857142857143,59.521428571428565,67.85714285714286,1005.3000000000001,260.35714285714283,4.4714285714285715,155.78571428571428,327.0,197.28571428571428
2019-08-22,8,2019-08-22,29.021428571428572,61.73571428571428,70.07142857142857,1004.4642857142857,269.7142857142857,4.521428571428571,57.92857142857143,311.14285714285717,266.7857142857143
2019-08-23,8,2019-08-23,28.707142857142856,63.42857142857143,72.92857142857143,1003.5857142857143,248.21428571428572,7.871428571428572,15.571428571428571,246.5,233.21428571428572
2019-08-24,8,2019-08-24,28.457142857142856,64.35714285714286,75.21428571428571,1004.6071428571429,232.07142857142858,6.535714285714286,0.0,146.21428571428572,146.21428571428572
2019-08-25,8,2019-08-25,29.349999999999998,60.385714285714286,71.28571428571429,1006.0571428571428,232.64285714285714,3.3857142857142857,31.571428571428573,192.35714285714286,180.85714285714286
2019-08-26,8,2019-08-26,29.807142857142857,58.41428571428571,67.78571428571429,1004.5571428571428,242.71428571428572,3.1357142857142857,320.0,447.2857142857143,191.57142857142858
2019-08-27,8,2019-08-27,25.584615384615386,65.62307692307692,86.46153846153847,1001.7230769230769,254.46153846153845,3.876923076923077,3.076923076923077,137.53846153846155,136.76923076923077
2019-08-28,8,2019-08-28,28.37857142857143,63.05,71.42857142857143,1003.5500000000001,188.14285714285714,4.878571428571428,110.21428571428571,355.35714285714283,279.35714285714283
2019-08-29,8,2019-08-29,28.72142857142857,61.6,69.85714285714286,1005.9214285714286,212.35714285714286,3.692857142857143,98.42857142857143,292.07142857142856,236.78571428571428
2019-08-30,8,2019-08-30,27.592307692307692,60.06923076923077,75.92307692307692,1006.0999999999999,264.0769230769231,2.8076923076923075,59.15384615384615,337.84615384615387,289.0769230769231
2019-08-31,8,2019-08-31,28.16923076923077,60.88461538461539,71.23076923076923,1004.6076923076923,255.46153846153845,3.076923076923077,135.53846153846155,371.6923076923077,250.69230769230768
2019-09-01,9,2019-09-01,28.615384615384617,61.11538461538461,68.23076923076923,1004.2230769230769,169.0,2.3076923076923075,376.0769230769231,477.6923076923077,155.84615384615384
2019-09-02,9,2019-09-02,28.361538461538462,62.93846153846154,70.92307692307692,1004.5384615384615,212.53846153846155,4.107692307692308,73.3076923076923,363.15384615384613,310.0
2019-09-03,9,2019-09-03,28.315384615384616,60.83846153846154,73.46153846153847,1005.7076923076924,226.6153846153846,5.246153846153846,188.84615384615384,351.46153846153845,197.6153846153846
2019-09-04,9,2019-09-04,29.376923076923074,55.5,69.23076923076923,1005.3,237.69230769230768,6.130769230769231,534.9230769230769,534.8461538461538,127.76923076923077
2019-09-05,9,2019-09-05,29.392307692307693,54.599999999999994,68.53846153846153,1005.2076923076924,240.0,7.369230769230769,303.38461538461536,460.46153846153845,204.07692307692307
2019-09-06,9,2019-09-06,29.746153846153845,57.06923076923077,69.76923076923077,1004.7923076923076,237.15384615384616,7.923076923076923,116.15384615384616,397.46153846153845,306.3076923076923
2019-09-07,9,2019-09-07,29.707692307692305,59.84615384615385,70.6923076923077,1005.5538461538462,237.0,8.123076923076923,199.46153846153845,417.53846153846155,263.46153846153845
2019-09-08,9,2019-09-08,29.53076923076923,58.53846153846154,71.61538461538461,1005.8384615384615,239.15384615384616,7.292307692307692,215.23076923076923,425.46153846153845,241.0
2019-09-09,9,2019-09-09,28.5,60.861538461538466,74.07692307692308,1006.3538461538462,261.2307692307692,5.699999999999999,7.769230769230769,188.46153846153845,181.0
2019-09-10,9,2019-09-10,27.784615384615385,59.84615384615385,74.61538461538461,1007.676923076923,299.7692307692308,3.3923076923076922,22.692307692307693,254.76923076923077,240.15384615384616
2019-09-11,9,2019-09-11,28.253846153846155,61.33846153846154,73.07692307692308,1006.2846153846154,275.0769230769231,2.8615384615384616,118.0,361.9230769230769,268.0769230769231
2019-09-12,9,2019-09-12,25.76923076923077,64.33076923076922,84.53846153846153,1003.3461538461538,256.6923076923077,1.4692307692307693,0.6923076923076923,65.84615384615384,65.6923076923077
2019-09-13,9,2019-09-13,27.73076923076923,64.5923076923077,76.46153846153847,1002.8615384615385,188.0,1.5153846153846153,114.15384615384616,342.15384615384613,268.53846153846155
2019-09-14,9,2019-09-14,29.200000000000003,62.43846153846154,68.0,1004.5769230769231,188.23076923076923,3.0153846153846158,167.3846153846154,324.15384615384613,177.84615384615384
2019-09-15,9,2019-09-15,26.33076923076923,66.6,86.07692307692308,1005.1153846153846,216.3846153846154,5.676923076923076,17.76923076923077,226.23076923076923,210.53846153846155
2019-09-16,9,2019-09-16,27.784615384615385,64.9076923076923,79.53846153846153,1003.7769230769231,232.92307692307693,6.676923076923076,0.6153846153846154,211.76923076923077,211.23076923076923
2019-09-17,9,2019-09-17,27.700000000000003,63.86923076923077,78.15384615384616,1004.2461538461539,221.23076923076923,6.653846153846154,84.0,348.3076923076923,283.53846153846155
2019-09-18,9,2019-09-18,28.184615384615384,62.16923076923077,73.92307692307692,1005.2307692307693,228.3846153846154,7.3538461538461535,129.30769230769232,336.46153846153845,242.3846153846154
2019-09-19,9,2019-09-19,28.125,63.31666666666666,74.66666666666667,1005.9583333333334,242.83333333333334,6.1000000000000005,71.0,312.25,253.08333333333334
2019-09-20,9,2019-09-20,26.592307692307692,64.67692307692307,81.53846153846153,1004.7076923076924,241.15384615384616,5.2846153846153845,157.23076923076923,357.3076923076923,234.69230769230768
2019-09-21,9,2019-09-21,27.823076923076922,47.91538461538461,71.3076923076923,1005.8461538461538,264.61538461538464,4.323076923076924,150.76923076923077,344.6923076923077,235.15384615384616
2019-09-22,9,2019-09-22,28.384615384615383,48.723076923076924,67.23076923076923,1009.0769230769231,236.23076923076923,3.0461538461538464,437.2307692307692,503.15384615384613,170.15384615384616
2019-09-23,9,2019-09-23,29.876923076923074,49.892307692307696,63.61538461538461,1010.323076923077,183.76923076923077,0.8846153846153846,389.15384615384613,482.84615384615387,196.30769230769232
2019-09-24,9,2019-09-24,29.77692307692308,53.63076923076923,67.53846153846153,1009.7692307692307,145.84615384615384,1.0538461538461539,83.23076923076923,274.61538461538464,235.07692307692307
2019-09-25,9,2019-09-25,29.984615384615385,49.892307692307696,64.84615384615384,1009.4846153846154,116.76923076923077,1.8692307692307693,223.30769230769232,361.0769230769231,224.46153846153845
2019-09-26,9,2019-09-26,30.092307692307692,50.92307692307692,62.69230769230769,1009.123076923077,224.84615384615384,1.723076923076923,373.3076923076923,451.3076923076923,186.3846153846154
2019-09-27,9,2019-09-27,30.430769230769233,49.54615384615385,63.15384615384615,1008.4538461538461,207.0,1.6923076923076923,182.23076923076923,351.61538461538464,218.23076923076923
2019-09-28,9,2019-09-28,30.23846153846154,49.284615384615385,64.0,1007.8,236.0,2.146153846153846,339.46153846153845,455.0,212.92307692307693
2019-09-29,9,2019-09-29,29.684615384615384,51.93076923076923,69.46153846153847,1006.2923076923076,257.0,4.7,211.0,419.2307692307692,238.92307692307693
2019-09-30,9,2019-09-30,29.707692307692305,56.9076923076923,69.76923076923077,1006.6461538461538,255.84615384615384,5.2153846153846155,157.92307692307693,379.84615384615387,243.84615384615384
2019-10-01,10,2019-10-01,29.553846153846152,52.9076923076923,68.38461538461539,1008.676923076923,235.46153846153845,2.723076923076923,387.61538461538464,475.0,177.84615384615384
2019-10-02,10,2019-10-02,29.6,53.392307692307696,65.61538461538461,1009.0615384615384,191.6153846153846,1.8384615384615384,82.0,193.15384615384616,131.46153846153845
2019-10-03,10,2019-10-03,29.50769230769231,50.323076923076925,61.53846153846154,1008.0769230769231,208.23076923076923,2.069230769230769,451.15384615384613,491.46153846153845,152.30769230769232
2019-10-04,10,2019-10-04,29.36923076923077,52.5923076923077,62.46153846153846,1007.1384615384615,201.46153846153845,1.9769230769230768,172.53846153846155,333.0,219.69230769230768
2019-10-05,10,2019-10-05,29.684615384615384,51.5,63.46153846153846,1007.176923076923,199.46153846153845,2.0923076923076924,177.53846153846155,360.15384615384613,243.3846153846154
2019-10-06,10,2019-10-06,29.96923076923077,49.73076923076923,63.76923076923077,1007.7,89.3076923076923,2.5999999999999996,204.84615384615384,346.53846153846155,235.46153846153845
2019-10-07,10,2019-10-07,30.415384615384614,37.23076923076923,58.84615384615385,1008.1615384615385,66.3076923076923,3.476923076923077,427.3076923076923,422.9230769230769,142.07692307692307
2019-10-08,10,2019-10-08,30.300000000000004,45.93076923076923,59.84615384615385,1007.4461538461538,53.84615384615385,2.1,265.6923076923077,333.15384615384613,176.53846153846155
2019-10-09,10,2019-10-09,30.107692307692307,51.0923076923077,61.38461538461539,1007.0153846153846,58.92307692307692,1.5923076923076922,178.07692307692307,341.15384615384613,240.69230769230768
2019-10-10,10,2019-10-10,29.53846153846154,45.03846153846154,63.23076923076923,1007.5230769230768,167.92307692307693,1.0615384615384615,441.7692307692308,467.2307692307692,156.84615384615384
2019-10-11,10,2019-10-11,29.415384615384614,42.684615384615384,63.38461538461539,1006.9000000000001,217.30769230769232,1.8692307692307693,369.38461538461536,453.53846153846155,182.69230769230768
2019-10-12,10,2019-10-12,29.276923076923076,50.07692307692308,65.76923076923077,1006.9461538461538,155.53846153846155,1.4615384615384615,222.92307692307693,385.6923076923077,241.53846153846155
2019-10-13,10,2019-10-13,29.592307692307692,47.56153846153846,61.61538461538461,1007.9769230769232,84.46153846153847,2.3692307692307693,291.0,415.84615384615387,214.76923076923077
2019-10-14,10,2019-10-14,29.53846153846154,48.26153846153846,63.0,1008.8923076923077,72.0,2.1769230769230767,297.3076923076923,395.3076923076923,226.84615384615384
2019-10-15,10,2019-10-15,29.884615384615383,41.84615384615385,59.92307692307692,1008.7769230769231,75.15384615384616,3.5846153846153848,297.0769230769231,353.6923076923077,185.76923076923077
2019-10-16,10,2019-10-16,29.784615384615385,46.46923076923077,61.38461538461539,1008.1461538461538,65.46153846153847,2.6923076923076925,319.46153846153845,383.6923076923077,189.84615384615384
2019-10-17,10,2019-10-17,30.092307692307692,44.52307692307692,60.61538461538461,1007.8846153846154,77.61538461538461,1.323076923076923,163.46153846153845,290.84615384615387,206.3846153846154
2019-10-18,10,2019-10-18,30.161538461538463,47.93846153846154,63.15384615384615,1008.0692307692308,177.30769230769232,0.9384615384615385,182.53846153846155,325.6923076923077,222.07692307692307
2019-10-19,10,2019-10-19,29.86923076923077,51.03076923076923,65.07692307692308,1008.5153846153846,205.92307692307693,1.0,113.46153846153847,264.38461538461536,203.15384615384616
2019-10-20,10,2019-10-20,30.415384615384614,50.98461538461538,62.38461538461539,1007.8307692307692,132.3846153846154,1.3692307692307693,136.07692307692307,317.0769230769231,224.53846153846155
2019-10-21,10,2019-10-21,29.923076923076923,51.96153846153846,64.38461538461539,1006.4000000000001,167.92307692307693,0.9923076923076923,160.30769230769232,302.61538461538464,206.46153846153845
2019-10-22,10,2019-10-22,29.73846153846154,49.138461538461534,63.23076923076923,1005.7923076923076,140.23076923076923,1.4769230769230768,294.38461538461536,374.61538461538464,185.6153846153846
2019-10-23,10,2019-10-23,29.923076923076923,45.823076923076925,59.15384615384615,1006.5999999999999,160.53846153846155,1.2307692307692308,301.46153846153845,378.7692307692308,190.76923076923077
2019-10-24,10,2019-10-24,29.853846153846156,49.400000000000006,63.53846153846154,1008.0538461538462,143.3846153846154,1.2153846153846155,164.0,292.84615384615387,214.76923076923077
2019-10-25,10,2019-10-25,29.9,44.12307692307692,62.84615384615385,1008.7153846153846,68.0,3.123076923076923,297.61538461538464,348.38461538461536,184.76923076923077
2019-10-26,10,2019-10-26,29.976923076923075,47.26923076923077,61.46153846153846,1008.2846153846154,64.46153846153847,4.038461538461538,339.2307692307692,366.0,168.46153846153845
2019-10-27,10,2019-10-27,30.246153846153845,49.176923076923075,60.46153846153846,1006.1615384615385,51.69230769230769,3.423076923076923,312.61538461538464,371.53846153846155,156.23076923076923
2019-10-28,10,2019-10-28,29.423076923076923,58.23076923076923,65.53846153846153,1005.8846153846154,70.38461538461539,3.576923076923077,35.53846153846154,211.84615384615384,195.07692307692307
2019-10-29,10,2019-10-29,30.476923076923075,56.69230769230769,62.69230769230769,1006.2615384615384,99.3076923076923,2.8615384615384616,0.38461538461538464,184.3846153846154,184.30769230769232
2019-10-30,10,2019-10-30,30.015384615384615,53.36923076923077,63.07692307692308,1007.176923076923,74.38461538461539,1.8846153846153846,83.46153846153847,278.38461538461536,235.84615384615384
2019-10-31,10,2019-10-31,30.258333333333336,53.68333333333334,62.0,1006.0583333333334,43.75,2.525,222.91666666666666,342.8333333333333,221.91666666666666
2019-11-01,11,2019-11-01,30.15833333333333,60.05833333333333,62.5,1005.1416666666668,43.75,1.7583333333333335,63.166666666666664,240.41666666666666,205.41666666666666
2019-11-02,11,2019-11-02,29.95384615384615,62.38461538461539,64.46153846153847,1004.1384615384615,95.61538461538461,1.3846153846153846,41.92307692307692,264.46153846153845,243.23076923076923
2019-11-03,11,2019-11-03,30.323076923076922,59.83076923076923,63.07692307692308,1005.3692307692307,139.46153846153845,1.9461538461538461,159.30769230769232,340.46153846153845,238.15384615384616
2019-11-04,11,2019-11-04,29.84166666666667,58.30833333333334,66.33333333333333,1005.2833333333333,211.75,3.2083333333333335,272.0833333333333,392.8333333333333,187.41666666666666
2019-11-05,11,2019-11-05,30.025000000000002,57.0,67.33333333333333,1002.7750000000001,219.5,4.2749999999999995,229.91666666666666,384.0,209.66666666666666
2019-11-06,11,2019-11-06,29.525000000000002,63.225,68.0,1001.4166666666666,160.16666666666666,2.4250000000000003,27.833333333333332,214.91666666666666,202.33333333333334
2019-11-07,11,2019-11-07,28.78333333333333,59.166666666666664,68.25,1003.1750000000001,237.91666666666666,1.5916666666666668,87.0,283.3333333333333,231.33333333333334
2019-11-08,11,2019-11-08,30.05,54.449999999999996,63.25,1005.0416666666666,134.83333333333334,1.8666666666666665,329.8333333333333,398.5,185.16666666666666
2019-11-09,11,2019-11-09,30.0,54.23333333333333,64.0,1006.9,186.91666666666666,0.975,176.91666666666666,349.5,231.58333333333334
2019-11-10,11,2019-11-10,28.741666666666664,51.800000000000004,65.75,1007.9333333333334,281.4166666666667,2.466666666666667,117.58333333333333,328.0833333333333,238.75
2019-11-11,11,2019-11-11,28.558333333333334,56.65833333333333,68.33333333333333,1007.5333333333333,188.25,1.5416666666666667,156.58333333333334,348.4166666666667,231.66666666666666
2019-11-12,11,2019-11-12,28.391666666666666,51.541666666666664,69.91666666666667,1008.2583333333333,189.0,1.6416666666666666,99.08333333333333,276.4166666666667,216.66666666666666
2019-11-13,11,2019-11-13,27.224999999999998,50.708333333333336,63.666666666666664,1008.5,83.66666666666667,1.4333333333333333,57.166666666666664,272.25,236.25
2019-11-14,11,2019-11-14,28.425,57.800000000000004,65.66666666666667,1006.1666666666666,270.25,2.15,31.166666666666668,279.8333333333333,261.4166666666667
2019-11-15,11,2019-11-15,29.083333333333332,53.925000000000004,65.5,1006.0833333333334,250.0,1.8583333333333334,276.1666666666667,391.4166666666667,225.0
2019-11-16,11,2019-11-16,29.650000000000002,47.86666666666667,66.0,1006.7083333333334,282.6666666666667,2.1666666666666665,441.3333333333333,435.1666666666667,155.5
2019-11-17,11,2019-11-17,29.041666666666668,43.916666666666664,69.5,1006.1999999999999,287.6666666666667,3.1916666666666664,306.75,377.5,200.08333333333334
2019-11-18,11,2019-11-18,29.09166666666667,43.25,72.0,1006.2666666666668,232.25,3.466666666666667,419.0,441.5,148.25
2019-11-19,11,2019-11-19,29.224999999999998,42.25,68.5,1005.2583333333333,313.0,2.283333333333333,284.3333333333333,391.75,225.75
2019-11-20,11,2019-11-20,28.900000000000002,45.4,68.83333333333333,1004.9,247.25,3.5,210.91666666666666,368.1666666666667,230.25
2019-11-21,11,2019-11-21,28.833333333333332,52.56666666666666,68.5,1007.2416666666667,67.0,1.1333333333333333,64.41666666666667,292.0833333333333,251.16666666666666
2019-11-22,11,2019-11-22,29.308333333333334,56.23333333333333,66.08333333333333,1008.6999999999999,154.0,1.3333333333333333,10.833333333333334,185.5,179.0
2019-11-23,11,2019-11-23,29.791666666666668,50.73333333333333,64.25,1009.0416666666666,62.666666666666664,1.55,224.58333333333334,281.25,183.75
2019-11-24,11,2019-11-24,29.825,49.800000000000004,64.83333333333333,1008.6750000000001,58.166666666666664,2.983333333333333,231.75,330.3333333333333,192.75
2019-11-25,11,2019-11-25,29.766666666666666,52.99166666666667,63.583333333333336,1008.7166666666667,47.833333333333336,3.983333333333333,259.9166666666667,325.5833333333333,167.66666666666666
2019-11-26,11,2019-11-26,28.933333333333334,49.725,66.58333333333333,1008.9499999999999,47.916666666666664,4.633333333333334,123.25,279.8333333333333,211.66666666666666
2019-11-27,11,2019-11-27,29.483333333333334,49.55833333333334,66.08333333333333,1008.25,49.583333333333336,4.158333333333333,330.4166666666667,352.25,165.33333333333334
